FoliageArthID,BeatSheetFK,CCGroup,Length,Quantity,PhotoURL,CCNotes,TaxonLevel,Taxon,TotalMass,TaxonID,NumberWeighed
120095,139753,grasshopper,8,1,NA,Oecanthus,genus,Oecanthus,10.9,NA,1
120096,139753,truebugs,4,2,NA,NA,family,Miridae,6.3,NA,2
120097,139753,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
120099,139758,beetle,2,1,NA,NA,family,Kateretidae,1.1,NA,1
120100,139758,truebugs,4,1,NA,Lost,suborder,Heteroptera,NA,103358,0
120101,139758,leafhopper,8,1,NA,nymph,family,Cicadellidae,18.4,NA,1
120107,139762,beetle,4,2,NA,Curculionidae,family,Curculionidae,10.3,114666,2
120108,139762,spider,2,1,NA,NA,family,Theridiidae,2.2,NA,1
120109,139762,truebugs,4,2,NA,Lost 1,family,Miridae,1.8,NA,1
120110,139762,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
120125,139770,beetle,4,2,NA,Curculionidae,family,Curculionidae,10.1,114666,2
120133,139773,leafhopper,4,1,NA,nymph,suborder,Auchenorrhyncha,7.1,109167,1
120134,139773,leafhopper,4,3,NA,"Lost 1, nymphs",family,Cixiidae,4.4,NA,2
120135,139773,leafhopper,4,5,NA,"Cixiidae, lost 4",family,Cixiidae,1.5,NA,1
220135,139773,NA,4,1,NA,NA,family,Anyphaenidae,1.2,NA,1
220136,139773,NA,2,1,NA,NA,order,Psocodea,0.2,NA,1
120145,139778,beetle,3,3,NA,Chrysomelidae,family,Chrysomelidae,15.7,114509,3
120146,139778,leafhopper,3,3,NA,nymphs,family,Cixiidae,3,NA,3
120148,139778,spider,6,1,NA,Salticidae,family,Salticidae,10.4,871537,1
120149,139778,spider,2,1,NA,NA,family,Anyphaenidae,0.7,NA,1
120150,139778,truebugs,4,1,NA,Miridae,suborder,Miridae,1.5,104419,1
120151,139778,other,2,1,NA,Psocodea,order,Psocodea,NA,998435,0
120155,139781,beetle,2,1,NA,NA,subfamily,Scolytinae,1.9,NA,1
120156,139781,leafhopper,4,2,NA,nymphs,family,Cixiidae,4.1,NA,2
120157,139781,leafhopper,3,1,NA,nymph,family,Cixiidae,2,NA,1
120179,139798,leafhopper,4,1,NA,"Cixiidae, lost",family,Cixiidae,NA,NA,0
120180,139798,beetle,2,7,NA,NA,subfamily,Scolytinae,2,NA,6
120181,139798,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,4.2,114509,1
120188,139805,beetle,4,7,NA,Curculionidae,family,Curculionidae,27.8,114666,5
120189,139805,beetle,2,1,NA,NA,family,Bostrichidae,0.2,NA,1
120190,139805,beetle,2,1,NA,Mordellidae,family,Mordellidae,0.6,114383,1
120191,139805,grasshopper,3,1,NA,Gryllidae,family,Gryllidae,0.9,NA,1
120192,139805,leafhopper,4,1,NA,Fulgoroidea,superfamily,Fulgoroidea,4.4,NA,1
120193,139805,spider,2,1,NA,NA,family,Theridiidae,1.5,NA,1
120194,139805,spider,2,1,NA,NA,family,Anyphaenidae,0.4,NA,1
120195,139805,other,2,1,NA,"Psocodea, lost",order,Psocodea,NA,998435,0
120202,139813,beetle,2,2,NA,Mordellidae,family,Mordellidae,1.8,114383,2
120203,139813,beetle,4,1,NA,NA,family,Tenebrionidae,2.3,NA,1
120204,139813,grasshopper,18,1,NA,Katydid,family,Tettigoniidae,142.7,NA,1
120205,139813,spider,3,1,NA,NA,family,Anyphaenidae,3,NA,1
120206,139813,spider,2,1,NA,Lost,order,Araneae,NA,82732,0
120212,139821,grasshopper,8,1,NA,"Lost, Gryllidae",family,Gryllidae,NA,NA,0
120213,139821,grasshopper,4,3,NA,NA,family,Gryllidae,8.3,NA,3
120214,139821,grasshopper,4,1,NA,NA,family,Gryllidae,3.2,NA,1
120215,139821,truebugs,5,1,NA,NA,family,Reduviidae,12.9,NA,1
120216,139821,spider,2,1,NA,NA,family,Philodromidae,1.5,NA,1
120220,139825,grasshopper,5,1,NA,"Gryllidae, lost",family,Gryllidae,NA,NA,0
120843,140136,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,4,114509,1
120844,140137,beetle,3,4,NA,Chrysomelidae,family,Chrysomelidae,13.2,114509,4
120845,140137,spider,2,1,NA,NA,family,Araneidae,0.2,NA,1
120846,140137,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
120847,140138,ant,6,1,NA,NA,genus,Camponotus,4.3,NA,1
120848,140138,spider,4,1,NA,Araneidae,family,Araneidae,6.7,82737,1
120849,140138,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
120850,140138,other,2,1,NA,Thysanoptera,order,Thysanoptera,0,NA,1
120854,140142,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,3.8,114509,1
120855,140144,beetle,2,1,NA,Mordellidae,family,Mordellidae,0.8,114383,1
120856,140144,truebugs,2,1,NA,nymph,family,Miridae,0,NA,1
120857,140146,beetle,7,1,NA,Elateridae,family,Elateridae,11.4,113879,1
120858,140146,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
120860,140148,daddylonglegs,6,1,NA,Lost,order,Opiliones,NA,82753,0
120861,140150,beetle,3,2,NA,Chrysomelidae,family,Chrysomelidae,7.4,114509,2
120862,140150,fly,2,1,NA,Lost,order,Diptera,NA,118831,0
120869,140154,ant,3,1,NA,Crematogaster,genus,Crematogaster,0.5,NA,1
120872,140157,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,3.2,114509,1
120873,140158,beetle,2,1,NA,NA,subfamily,Scolytinae,0.6,NA,1
120874,140158,beetle,5,1,NA,Curculionidae,family,Curculionidae,11.1,114666,1
120875,140158,beetle,5,1,NA,Staphylinidae,family,Staphylinidae,1.4,113265,1
120877,140160,moths,4,1,NA,Lost,order,Lepidoptera,NA,117232,0
120878,140160,truebugs,5,1,NA,"Emesinae, lost",subfamily,Emesinae,NA,NA,0
120879,140160,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
120880,140164,ant,5,1,NA,NA,genus,Camponotus,1.9,NA,1
120881,140164,beetle,5,2,NA,Curculionidae,family,Curculionidae,19.2,114666,2
120883,140167,spider,2,1,NA,NA,family,Anyphaenidae,0.8,NA,1
120884,140167,spider,6,1,NA,NA,genus,Tmarus,19.2,NA,1
120885,140168,spider,2,1,NA,NA,family,Anyphaenidae,0.3,NA,1
120886,140168,spider,2,1,NA,NA,family,Thomisidae,0.5,NA,1
120894,140172,beetle,2,1,NA,NA,subfamily,Scolytinae,0.6,NA,1
120895,140172,beetle,5,1,NA,Curculionidae,family,Curculionidae,13.9,114666,1
120896,140172,other,2,1,NA,Psocodea,order,Psocodea,0.1,998435,1
120899,140175,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,3.2,114509,1
120900,140175,beetle,3,3,NA,Coccinellidae,family,Coccinellidae,5.3,114329,3
120901,140175,beetle,2,3,NA,"Mordellidae, lost 1",family,Mordellidae,1.4,114383,2
120902,140175,beetle,3,3,NA,"Mordellidae, lost",family,Mordellidae,NA,114383,0
120903,140176,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,2.9,114509,1
120904,140177,beetle,3,2,NA,Chrysomelidae,family,Chrysomelidae,6.6,114509,2
120905,140177,spider,2,1,NA,NA,family,Thomisidae,0.1,NA,1
120906,140178,spider,2,1,NA,NA,family,Araneidae,1,NA,1
120971,140247,beetle,2,3,NA,NA,family,Bostrichidae,0.8,NA,3
120972,140248,beetle,2,1,NA,Mordellidae,family,Mordellidae,0.5,114383,1
120973,140248,beetle,2,1,NA,NA,family,Bostrichidae,0,NA,1
120974,140248,beetle,4,2,NA,Curculionidae,family,Curculionidae,11.4,114666,2
120975,140248,grasshopper,4,2,NA,"Gryllidae, lost 1",family,Gryllidae,3.6,NA,1
120976,140248,grasshopper,4,1,NA,Gryllidae,family,Gryllidae,3.7,NA,1
120977,140249,beetle,2,1,NA,Mordellidae,family,Mordellidae,0.9,114383,1
120978,140249,truebugs,7,1,NA,Emesinae,subfamily,Emesinae,1.1,NA,1
120979,140250,beetle,4,1,NA,Elateridae,family,Elateridae,3.2,113879,1
120980,140250,grasshopper,5,1,NA,Gryllidae,family,Gryllidae,6,NA,1
120981,140250,leafhopper,10,1,NA,"Flatidae, lost",family,Flatidae,NA,NA,0
120982,140250,truebugs,2,1,NA,NA,suborder,Heteroptera,0,103358,1
120983,140251,truebugs,4,1,NA,"Miridae, lost",family,Miridae,NA,NA,0
120984,140252,leafhopper,5,1,NA,"Cixiidae, lost",family,Cixiidae,NA,NA,0
120985,140253,beetle,4,1,NA,Chrysomelidae,family,Chrysomelidae,13,114509,1
120986,140253,spider,2,1,NA,Salticidae,family,Salticidae,0.2,871537,1
120987,140254,leafhopper,4,1,NA,nymph,family,Cixiidae,2.3,NA,1
120988,140254,spider,3,1,NA,Salticidae,family,Salticidae,1,871537,1
120989,140254,truebugs,4,1,NA,"Miridae, lost",family,Miridae,NA,104419,0
120990,140254,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
120991,140255,leafhopper,5,2,NA,"Cixiidae, lost",family,Cixiidae,NA,NA,0
120992,140255,leafhopper,3,2,NA,nymphs,family,Cixiidae,2.8,NA,2
120993,140255,other,2,1,NA,Psocodea,order,Psocodea,0.3,998435,1
120994,140256,leafhopper,3,1,NA,"Cixiidae, nymph",suborder,Auchenorrhyncha,2.3,109167,1
120995,140256,leafhopper,3,1,NA,"Fulgoroidea, lost",suborder,Auchenorrhyncha,NA,109167,0
120996,140256,leafhopper,2,1,NA,Lost,suborder,Auchenorrhyncha,NA,109167,0
120997,140257,spider,6,1,NA,Araneidae,family,Araneidae,43.4,82737,1
120998,140257,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,7.1,114509,1
120999,140257,truebugs,4,4,NA,"Miridae, lost 3",family,Miridae,3.7,104419,1
121000,140258,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,5.2,114509,1
121001,140258,truebugs,4,1,NA,Miridae,family,Miridae,5.9,104419,1
121002,140259,beetle,4,2,NA,Elateridae,family,Elateridae,7.8,113879,2
121003,140259,truebugs,4,4,NA,"Miridae, lost 2",family,Miridae,6.7,104419,2
121004,140259,spider,2,2,NA,Lost 1,family,Anyphaenidae,1.1,NA,1
121005,140260,aphid,2,1,NA,Aphididae,suborder,Aphididae,0.5,109191,1
121006,140260,truebugs,4,1,NA,NA,family,Miridae,2.3,NA,1
121007,140260,truebugs,3,1,NA,NA,family,Miridae,1.2,NA,1
121008,140260,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
121009,140261,leafhopper,4,1,NA,"Cicadellidae, lost",family,Cicadellidae,NA,109171,0
121010,140261,beetle,5,1,NA,Harmonia axyridis,species,Harmonia axyridis,51.8,NA,1
121011,140262,beetle,2,1,NA,"Coccinellidae, larva",family,Coccinellidae,0.1,114329,1
121012,140262,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,3.1,114509,1
121013,140263,beetle,3,1,NA,"Mordellidae, lost",family,Mordellidae,NA,114383,0
121014,140263,beetle,3,1,NA,Elateridae,family,Elateridae,1.8,113879,1
121015,140266,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
121016,140269,other,10,1,NA,"Neuroptera, lost",order,Neuroptera,NA,NA,0
121017,140270,leafhopper,4,1,NA,nymph,suborder,Auchenorrhyncha,8,109167,1
121018,140271,beetle,2,1,NA,Mordellidae,family,Mordellidae,0.9,114383,1
121019,140271,beetle,2,1,NA,NA,family,Bostrichidae,0.4,NA,1
121020,140271,spider,2,1,NA,NA,family,Anyphaenidae,0.3,NA,1
121085,140317,ant,5,1,NA,NA,genus,Camponotus,2.8,NA,1
121086,140317,other,2,1,NA,Psocodea,order,Psocodea,0.4,998435,1
121087,140318,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,3.9,114509,1
121088,140318,other,2,1,NA,Psocodea,order,Psocodea,0.5,998435,1
121089,140319,beetle,5,1,NA,Curculionidae,family,Curculionidae,9.1,114666,1
121090,140319,spider,3,1,NA,NA,family,Araneidae,6.1,NA,1
121091,140319,spider,3,1,NA,NA,family,Araneidae,5.6,NA,1
121092,140319,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
121093,140319,moths,10,1,NA,Lost,order,Lepidoptera,NA,117232,0
121094,140320,spider,2,2,NA,NA,family,Araneidae,0.2,NA,2
121095,140320,other,2,1,NA,"Psocodea, lost",order,Psocodea,NA,998435,0
121096,140321,other,10,1,NA,Ephemeroptera,order,Ephemeroptera,12.9,NA,1
121097,140322,fly,2,1,NA,Lost,order,Diptera,NA,118831,0
121098,140323,beetle,4,1,NA,Melyridae?,order,Psocodea,1.2,NA,1
121099,140323,beetle,4,1,NA,Twice stabbed lady beetle,species,Chilocorus stigma,8.5,NA,1
121100,140324,beetle,4,1,NA,Melyridae?,order,Psocodea,1,NA,1
121101,140324,beetle,6,1,NA,Elateridae,family,Elateridae,10.2,113879,1
121102,140324,beetle,2,1,NA,NA,order,Coleoptera,0.8,109216,1
121106,140331,beetle,3,1,NA,Mordellidae,family,Mordellidae,2.3,114383,1
121107,140332,moths,7,1,NA,Lost,order,Lepidoptera,NA,117232,0
121108,140332,beetle,4,1,NA,Staphylinidae,family,Staphylinidae,1.2,113265,1
121109,140333,spider,2,1,NA,NA,family,Araneidae,1.3,NA,1
121110,140333,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,3.5,114509,1
121111,140333,other,5,1,NA,Chrysopidae,family,Chrysopidae,1.9,NA,1
121112,140334,spider,2,1,NA,NA,family,Clubionidae,1,NA,1
121113,140334,spider,4,1,NA,NA,family,Araneidae,4.4,NA,1
121114,140335,caterpillar,6,1,121114.jpeg,Geometridae,family,Geometridae,3.6,NA,1
121115,140335,bee,3,1,NA,Lost,order,Hymenoptera,NA,152741,0
121116,140335,beetle,4,1,NA,"Mordellidae, lost",family,Mordellidae,NA,114383,0
121117,140335,moths,3,1,NA,NA,order,Lepidoptera,NA,117232,1
121118,140335,other,4,1,NA,Chrysopidae,family,Chrysopidae,2.7,NA,1
121119,140336,spider,4,1,NA,NA,family,Araneidae,2.7,NA,1
121120,140336,other,3,1,NA,Chrysopidae,family,Chrysopidae,0.4,NA,1
121121,140338,caterpillar,5,1,NA,NA,family,Geometridae,1.1,NA,1
121122,140338,daddylonglegs,5,1,NA,NA,genus,Leiobunum,66.2,NA,1
121123,140338,other,2,2,NA,Psocodea,order,Psocodea,0.5,998435,2
121124,140338,aphid,3,1,NA,"Psyllidae, lost",family,Psyllidae,NA,NA,0
121125,140339,aphid,3,2,NA,"Psyllidae, lost 1",family,Psyllidae,1.4,NA,1
121126,140339,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,3.5,114509,1
121127,140339,beetle,5,1,NA,Curculionidae,family,Curculionidae,10.3,114666,1
121128,140339,beetle,4,1,NA,Staphylinidae,family,Staphylinidae,1.3,113265,1
121129,140340,beetle,5,1,NA,Curculionidae,family,Curculionidae,11.4,114666,1
121130,140340,spider,3,1,NA,NA,family,Clubionidae,0.9,NA,1
121131,140343,moths,10,1,NA,Lost,order,Lepidoptera,NA,117232,0
121132,140343,other,2,1,NA,Psocodea,order,Psocodea,0.6,998435,1
121133,140344,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,6,114509,1
121134,140344,fly,2,1,NA,NA,order,Diptera,0.2,118831,1
121135,140344,other,2,1,NA,Psocodea,order,Psocodea,0,998435,NA
121136,140344,other,11,1,NA,"Plecoptera, lost",order,Plecoptera,NA,102467,0
121137,140345,beetle,5,1,NA,Curculionidae,family,Curculionidae,8.8,114666,1
221138,140345,NA,2,1,NA,NA,order,Psocodea,0,NA,1
121138,140345,beetle,15,1,NA,Elateridae,family,Elateridae,46.1,113879,1
121276,140435,other,2,2,NA,Psocodea,order,Psocodea,0.5,998435,2
121280,140440,spider,3,1,NA,Salticidae,family,Salticidae,1.5,871537,1
121293,140449,beetle,3,2,NA,Chrysomelidae,family,Chrysomelidae,10.2,114509,2
121294,140449,beetle,2,1,NA,Larva,order,Coleoptera,0,109216,1
121295,140449,beetle,2,1,NA,nymph,suborder,Heteroptera,0,109216,1
121296,140449,truebugs,2,1,NA,Corythucha,genus,Corythucha,0.6,104215,1
121297,140449,other,2,1,NA,Thysanoptera,order,Thysanoptera,0,NA,1
121298,140449,spider,2,1,NA,NA,family,Salticidae,0.1,NA,1
221298,140449,NA,3,1,NA,NA,order,Diptera,0.4,NA,1
121299,140449,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
121303,140454,truebugs,5,1,NA,"Lost, Clear wings held flat, pattern down center, narrow",suborder,Heteroptera,NA,103358,0
121304,140454,other,2,1,NA,"Psocodea, lost",order,Psocodea,NA,998435,0
121308,140457,truebugs,5,1,NA,Same as lost on BWW,family,Miridae,1.5,NA,1
121309,140457,beetle,7,1,NA,Coccinellidae,family,Coccinellidae,30.9,114329,1
121310,140457,spider,2,1,NA,Salticidae,family,Salticidae,0.6,871537,1
121311,140457,other,2,1,NA,Psocodea,order,Psocodea,0.3,998435,1
121312,140458,beetle,2,1,NA,NA,family,Coccinellidae,0.1,NA,1
121313,140458,aphid,2,1,NA,Aphididae,family,Aphididae,0.2,109191,1
121314,140458,truebugs,2,3,NA,Corythucha,genus,Corythucha,1.5,104215,3
121315,140458,other,2,1,NA,Psocodea,order,Psocodea,0.3,998435,1
121316,140458,spider,2,1,NA,NA,family,Thomisidae,0.5,82732,1
121317,140461,ant,4,1,NA,NA,genus,Solenopsis,0.6,154193,1
121318,140461,beetle,2,1,NA,lost,family,Coccinellidae,NA,NA,0
121319,140461,beetle,4,1,NA,Curculionidae,family,Curculionidae,3.5,114666,1
121320,140461,spider,2,1,NA,NA,family,Salticidae,0.5,NA,1
121321,140461,truebugs,2,1,NA,NA,suborder,Heteroptera,0.3,103358,1
121322,140461,truebugs,2,1,NA,Corythucha,genus,Corythucha,0.8,104215,1
121323,140465,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,3.6,114509,1
121324,140465,bee,5,1,NA,winged adult,family,Formicidae,1.7,NA,1
121325,140465,moths,4,1,NA,NA,order,Lepidoptera,1.1,117232,1
121326,140465,leafhopper,4,1,NA,nymph,family,Cicadellidae,8.6,NA,1
121327,140466,leafhopper,10,1,NA,"Flatidae, lost",family,Flatidae,NA,NA,0
121328,140466,leafhopper,2,1,NA,Nymph,family,Cicadellidae,0.4,109167,1
121329,140466,spider,2,1,NA,NA,family,Thomisidae,1,NA,1
121330,140466,spider,2,2,NA,NA,family,Anyphaenidae,1.8,NA,2
121332,140467,grasshopper,5,1,NA,Gryllidae,family,Gryllidae,5.3,NA,1
121333,140467,leafhopper,6,1,NA,Nymph,family,Cicadellidae,8.4,NA,1
121334,140469,grasshopper,7,1,NA,Gryllidae,family,Gryllidae,12.5,NA,1
121335,140469,grasshopper,5,1,NA,Gryllidae,family,Gryllidae,9.2,NA,1
121336,140470,spider,2,2,NA,NA,family,Anyphaenidae,2.4,NA,2
121338,140471,beetle,3,3,NA,Larvae,family,Coccinellidae,1.3,NA,3
121339,140471,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
121340,140471,aphid,2,1,NA,Aphididae,family,Aphididae,0.4,109191,1
121341,140471,ant,2,1,NA,NA,genus,Tetramorium,0.1,NA,1
121342,140472,beetle,3,1,NA,Twice stabbed lady beetle,species,Chilocorus stigma,5.5,NA,1
121343,140472,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
121344,140472,spider,3,1,NA,NA,family,Anyphaenidae,0.8,NA,1
121345,140472,ant,3,21,NA,"Crematogaster, lost 2",genus,Crematogaster,11.4,NA,20
121346,140474,aphid,2,1,NA,Aphididae,family,Aphididae,0.5,109191,1
121347,140474,spider,4,1,NA,NA,family,Thomisidae,5.3,NA,1
121348,140474,unidentified,3,1,NA,"Patterned insect, lost",class,Insecta,NA,NA,0
121349,140476,truebugs,4,1,NA,Miridae,family,Miridae,4.7,104419,1
121350,140477,beetle,2,1,NA,Larva,family,Coccinellidae,0.2,NA,1
121351,140478,ant,6,1,NA,Formica,genus,Formica,4.3,NA,1
121352,140478,beetle,4,1,NA,Mordellidae,family,Mordellidae,2.3,114383,1
121353,140478,unidentified,3,1,NA,"Lost, insect",class,Insecta,NA,NA,0
121354,140479,beetle,5,1,NA,NA,family,Tenebrionidae,5.3,NA,1
121681,140719,beetle,4,1,NA,Melyridae?,order,Psocodea,1.5,NA,1
121682,140719,beetle,4,1,NA,"Mordellidae, lost",family,Mordellidae,NA,114383,0
121683,140720,beetle,5,1,NA,Mordellidae,family,Mordellidae,3.6,114383,1
121684,140720,other,2,1,NA,Thysanoptera,order,Thysanoptera,0,NA,1
121685,140721,caterpillar,5,1,121685.jpeg,NA,order,Lepidoptera,0.9,117232,1
121686,140721,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,4.2,114509,1
121687,140721,bee,4,1,NA,NA,species,Brachyponera chinensis,0.9,NA,1
121688,140721,spider,5,1,NA,NA,family,Linyphiidae,9.4,NA,1
121689,140721,grasshopper,5,1,NA,Gryllidae,family,Gryllidae,5.2,102160,1
121690,140723,beetle,4,1,NA,Curculionidae,family,Curculionidae,5.9,114666,1
121691,140723,spider,5,1,NA,Anyphaenidae,family,Anyphaenidae,7.9,NA,1
121692,140724,spider,2,1,NA,"Lost, Thomisidae",family,Thomisidae,NA,NA,0
121693,140725,aphid,2,63,NA,Boogie woogie aphids,species,Grylloprociphilus imbricator,15.5,NA,63
121694,140725,beetle,4,1,NA,Mordellidae,family,Mordellidae,4.1,114383,1
121695,140725,spider,4,1,NA,NA,family,Theridiidae,6.6,NA,1
121696,140728,other,2,1,NA,Collembola,order,Collembola,0.1,99237,1
121697,140729,beetle,11,1,NA,Elateridae,family,Elateridae,44.4,113879,1
121698,140729,beetle,2,4,NA,Chrysomelidae,family,Chrysomelidae,11.3,114509,4
121699,140730,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,3.3,114509,1
121700,140730,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,5.5,114509,1
121701,140730,spider,2,1,NA,NA,family,Anyphaenidae,0.9,NA,1
121702,140731,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,3.6,114509,1
121703,140731,leafhopper,4,1,NA,Nymph,family,Cicadellidae,4.5,NA,1
121704,140731,ant,3,1,NA,Crematogaster,genus,Crematogaster,0.6,NA,1
121705,140731,truebugs,3,1,NA,NA,family,Miridae,1.5,NA,1
121706,140732,bee,2,1,NA,NA,order,Hymenoptera,0.2,152741,1
121707,140732,beetle,3,1,NA,Mordellidae,family,Mordellidae,2,114383,1
121708,140732,beetle,4,2,NA,Mordellidae,family,Mordellidae,5.9,114383,2
121709,140732,moths,2,1,NA,NA,order,Lepidoptera,0.5,117232,1
121710,140732,beetle,5,1,NA,Staphylinidae,family,Staphylinidae,1,113265,1
121711,140733,ant,7,1,NA,"Lost, Formica",family,Formicidae,NA,154193,NA
121712,140733,truebugs,5,1,NA,NA,family,Miridae,0.9,NA,1
121713,140735,grasshopper,6,1,NA,"Lost, Gryllidae",family,Gryllidae,NA,NA,1
121714,140735,spider,2,1,NA,NA,family,Linyphiidae,0.9,NA,1
121715,140736,beetle,5,1,NA,Mordellidae,family,Mordellidae,4.4,114383,1
121716,140736,beetle,5,1,NA,Chrysomelidae,family,Chrysomelidae,13.1,114509,1
121717,140736,beetle,3,1,NA,Melyridae?,order,Psocodea,1,NA,1
121718,140736,grasshopper,6,1,NA,Gryllidae,family,Gryllidae,6.6,NA,1
121719,140736,other,4,1,NA,Chrysopidae,family,Chrysopidae,3.2,NA,1
121720,140738,beetle,4,1,NA,Mordellidae,family,Mordellidae,5,114383,1
121721,140739,daddylonglegs,7,1,NA,Lost,order,Opiliones,NA,82753,0
121722,140740,beetle,5,1,NA,Curculionidae,family,Curculionidae,15.5,114666,1
121723,140740,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,3.7,114509,1
121724,140740,spider,3,1,NA,NA,family,Clubionidae,2.7,NA,1
121725,140740,spider,3,1,NA,NA,family,Araneidae,2.5,NA,1
121726,140741,ant,6,1,NA,NA,genus,Camponotus,4.5,NA,1
121727,140741,beetle,3,1,NA,Melyridae,order,Psocodea,1.1,NA,1
121728,140741,leafhopper,2,1,NA,"Lost, nymph",suborder,Auchenorrhyncha,NA,109167,0
121729,140742,other,2,1,NA,"Lost, Psocodea",order,Psocodea,NA,998435,0
121730,140742,leafhopper,2,1,NA,Lost,suborder,Auchenorrhyncha,NA,109167,0
121731,140743,beetle,2,4,NA,Chrysomelidae,family,Chrysomelidae,14.1,114509,4
121732,140743,spider,2,1,NA,NA,family,Theridiidae,0,NA,1
121733,140743,spider,5,1,NA,Arrow orbweaver w white abdomen and red cephalothorax,species,Verrucosa arenata,10,NA,1
121874,140875,beetle,2,1,NA,NA,species,Microtonus sericans,0.2,NA,1
121875,140876,ant,6,1,NA,Formica,genus,Formica,3.9,NA,1
121876,140876,truebugs,3,1,NA,nymph,family,Miridae,0.2,NA,1
121887,140882,ant,3,6,NA,Crematogaster,genus,Crematogaster,2.9,NA,6
121888,140882,ant,6,1,NA,Formica,genus,Formica,4.9,NA,1
121889,140882,beetle,6,1,NA,Elateridae,family,Elateridae,11.2,113879,1
121890,140882,spider,3,2,NA,NA,family,Anyphaenidae,3.1,NA,2
121892,140882,beetle,2,1,NA,NA,subfamily,Scolytinae,1,NA,1
121893,140882,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
121894,140883,beetle,2,1,NA,NA,family,Bostrichidae,0.2,NA,1
121895,140883,beetle,2,1,NA,NA,subfamily,Scolytinae,1.2,NA,1
121896,140883,spider,5,1,NA,Anyphaenidae,family,Anyphaenidae,4.2,NA,1
121897,140884,beetle,2,1,NA,NA,subfamily,Scolytinae,0.2,NA,1
121898,140884,beetle,2,1,NA,NA,family,Melandryidae,0,NA,1
121899,140884,bee,4,1,NA,Lost,order,Hymenoptera,NA,152741,0
121904,140888,truebugs,12,1,NA,"nymph, Pentatomidae",family,Pentatomidae,118.6,NA,1
121906,140891,ant,6,2,NA,Formica,genus,Formica,12.5,NA,2
121907,140891,bee,3,1,NA,NA,order,Hymenoptera,0.6,152741,1
121908,140891,beetle,4,1,NA,Curculionidae,family,Curculionidae,6.1,114666,NA
121909,140891,grasshopper,6,1,NA,Oecanthus,genus,Oecanthus,7.5,NA,1
121910,140891,spider,2,2,NA,NA,family,Anyphaenidae,1.5,NA,2
121918,140894,ant,6,1,NA,Formica,genus,Formica,5.8,NA,1
121919,140894,bee,2,1,NA,NA,order,Hymenoptera,0.1,152741,1
121923,140898,beetle,2,1,NA,NA,subfamily,Scolytinae,0.6,NA,1
121924,140898,beetle,3,1,NA,NA,species,Microtonus sericans,1.7,NA,1
121925,140898,spider,2,1,NA,NA,family,Thomisidae,0.6,NA,1
121954,140917,grasshopper,10,1,NA,"Lost, Gryllidae",family,Gryllidae,NA,NA,0
121958,140921,bee,5,1,NA,winged adult,species,Brachyponera chinensis,1,NA,1
121959,140921,beetle,2,1,NA,NA,family,Trogossitidae,0.3,NA,1
121960,140921,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
121962,140923,leafhopper,12,1,NA,"Lost, Flatidae",family,Flatidae,NA,NA,0
121963,140923,truebugs,14,1,NA,nymph,family,Coreidae,37.4,103358,1
121965,140925,ant,9,1,NA,NA,genus,Camponotus,13.1,NA,1
121966,140925,beetle,4,1,NA,Curculionidae,family,Curculionidae,3.2,114666,1
121978,140931,truebugs,3,17,NA,Corythucha,genus,Corythucha,13.5,104215,17
121979,140931,truebugs,2,23,NA,"Corythucha, nymphs",genus,Corythucha,4.8,104215,20
221992,140940,NA,2,1,NA,NA,family,Miridae,0.5,NA,1
121992,140940,spider,3,1,NA,NA,family,Thomisidae,4,NA,1
