"FoliageArthID","BeatSheetFK","CCGroup","Length","Quantity","PhotoURL","CCNotes","TaxonLevel","Taxon","TotalMass","NumberWeighed","TaxonID"
121296,140449,"truebugs",2,1,NA,"Corythucha","genus","Corythucha",0.6,1,104215
121297,140449,"other",2,1,NA,"Thysanoptera","order","Thysanoptera",0,1,103348
121298,140449,"spider",2,1,NA,NA,"family","Salticidae",0.1,1,871537
221298,140449,NA,3,1,NA,NA,"order","Diptera",0.4,1,118831
121299,140449,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
121303,140454,"truebugs",5,1,NA,"Lost, Clear wings held flat, pattern down center, narrow","suborder","Heteroptera",NA,0,103358
121304,140454,"other",2,1,NA,"Psocodea, lost","order","Psocodea",NA,0,998435
121308,140457,"truebugs",5,1,NA,"Same as lost on BWW","family","Miridae",1.5,1,104419
121309,140457,"beetle",7,1,NA,"Coccinellidae","family","Coccinellidae",30.9,1,114329
121310,140457,"spider",2,1,NA,"Salticidae","family","Salticidae",0.6,1,871537
121311,140457,"other",2,1,NA,"Psocodea","order","Psocodea",0.3,1,998435
121312,140458,"beetle",2,1,NA,NA,"family","Coccinellidae",0.1,1,114329
121313,140458,"aphid",2,1,NA,"Aphididae","family","Aphididae",0.2,1,109191
121314,140458,"truebugs",2,3,NA,"Corythucha","genus","Corythucha",1.5,3,104215
121315,140458,"other",2,1,NA,"Psocodea","order","Psocodea",0.3,1,998435
121316,140458,"spider",2,1,NA,NA,"family","Thomisidae",0.5,1,871543
121317,140461,"ant",4,1,NA,NA,"genus","Solenopsis",0.6,1,154237
121318,140461,"beetle",2,1,NA,"lost","family","Coccinellidae",NA,0,114329
121319,140461,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",3.5,1,114666
121320,140461,"spider",2,1,NA,NA,"family","Salticidae",0.5,1,871537
121321,140461,"truebugs",2,1,NA,NA,"suborder","Heteroptera",0.3,1,103358
121322,140461,"truebugs",2,1,NA,"Corythucha","genus","Corythucha",0.8,1,104215
121323,140465,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.6,1,114509
121324,140465,"bee",5,1,NA,"winged adult","family","Formicidae",1.7,1,154193
121325,140465,"moths",4,1,NA,NA,"order","Lepidoptera",1.1,1,117232
121326,140465,"leafhopper",4,1,NA,"nymph","family","Cicadellidae",8.6,1,109171
121327,140466,"leafhopper",10,1,NA,"Flatidae, lost","family","Flatidae",NA,0,109182
121328,140466,"leafhopper",2,1,NA,"Nymph","family","Cicadellidae",0.4,1,109171
121329,140466,"spider",2,1,NA,NA,"family","Thomisidae",1,1,871543
121330,140466,"spider",2,2,NA,NA,"family","Anyphaenidae",1.8,2,871515
121332,140467,"grasshopper",5,1,NA,"Gryllidae","family","Gryllidae",5.3,1,102281
121333,140467,"leafhopper",6,1,NA,"Nymph","family","Cicadellidae",8.4,1,109171
121334,140469,"grasshopper",7,1,NA,"Gryllidae","family","Gryllidae",12.5,1,102281
121335,140469,"grasshopper",5,1,NA,"Gryllidae","family","Gryllidae",9.2,1,102281
121336,140470,"spider",2,2,NA,NA,"family","Anyphaenidae",2.4,2,871515
121338,140471,"beetle",3,3,NA,"Larvae","family","Coccinellidae",1.3,3,114329
121339,140471,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
121340,140471,"aphid",2,1,NA,"Aphididae","family","Aphididae",0.4,1,109191
121341,140471,"ant",2,1,NA,NA,"genus","Tetramorium",0.1,1,154245
121342,140472,"beetle",3,1,NA,"Twice stabbed lady beetle","species","Chilocorus stigma",5.5,1,114345
121343,140472,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
121344,140472,"spider",3,1,NA,NA,"family","Anyphaenidae",0.8,1,871515
121345,140472,"ant",3,21,NA,"Crematogaster, lost 2","genus","Crematogaster",11.4,20,574052
121346,140474,"aphid",2,1,NA,"Aphididae","family","Aphididae",0.5,1,109191
121347,140474,"spider",4,1,NA,NA,"family","Thomisidae",5.3,1,871543
121348,140474,"unidentified",3,1,NA,"Patterned insect, lost","class","Insecta",NA,0,99208
121349,140476,"truebugs",4,1,NA,"Miridae","family","Miridae",4.7,1,104419
121350,140477,"beetle",2,1,NA,"Larva","family","Coccinellidae",0.2,1,114329
121351,140478,"ant",6,1,NA,"Formica","genus","Formica",4.3,1,154211
121352,140478,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",2.3,1,114383
121353,140478,"unidentified",3,1,NA,"Lost, insect","class","Insecta",NA,0,99208
121354,140479,"beetle",5,1,NA,NA,"family","Tenebrionidae",5.3,1,114419
121681,140719,"beetle",4,1,NA,"Melyridae?","order","Psocodea",1.5,1,998435
121682,140719,"beetle",4,1,NA,"Mordellidae, lost","family","Mordellidae",NA,0,114383
121683,140720,"beetle",5,1,NA,"Mordellidae","family","Mordellidae",3.6,1,114383
121684,140720,"other",2,1,NA,"Thysanoptera","order","Thysanoptera",0,1,103348
121685,140721,"caterpillar",5,1,"121685.jpeg",NA,"order","Lepidoptera",0.9,1,117232
121686,140721,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.2,1,114509
121687,140721,"bee",4,1,NA,NA,"species","Brachyponera chinensis",0.9,1,11
121688,140721,"spider",5,1,NA,NA,"family","Linyphiidae",9.4,1,82743
121689,140721,"grasshopper",5,1,NA,"Gryllidae","family","Gryllidae",5.2,1,102281
121690,140723,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",5.9,1,114666
121691,140723,"spider",5,1,NA,"Anyphaenidae","family","Anyphaenidae",7.9,1,871515
121692,140724,"spider",2,1,NA,"Lost, Thomisidae","family","Thomisidae",NA,0,871543
121693,140725,"aphid",2,63,NA,"Boogie woogie aphids","species","Grylloprociphilus imbricator",15.5,63,5
121694,140725,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",4.1,1,114383
121695,140725,"spider",4,1,NA,NA,"family","Theridiidae",6.6,1,82740
121696,140728,"other",2,1,NA,"Collembola","order","Collembola",0.1,1,99237
121697,140729,"beetle",11,1,NA,"Elateridae","family","Elateridae",44.4,1,113879
121698,140729,"beetle",2,4,NA,"Chrysomelidae","family","Chrysomelidae",11.3,4,114509
121699,140730,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.3,1,114509
121700,140730,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",5.5,1,114509
121701,140730,"spider",2,1,NA,NA,"family","Anyphaenidae",0.9,1,871515
121702,140731,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.6,1,114509
121703,140731,"leafhopper",4,1,NA,"Nymph","family","Cicadellidae",4.5,1,109171
121704,140731,"ant",3,1,NA,"Crematogaster","genus","Crematogaster",0.6,1,574052
121705,140731,"truebugs",3,1,NA,NA,"family","Miridae",1.5,1,104419
121706,140732,"bee",2,1,NA,NA,"order","Hymenoptera",0.2,1,152741
121707,140732,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",2,1,114383
121708,140732,"beetle",4,2,NA,"Mordellidae","family","Mordellidae",5.9,2,114383
121709,140732,"moths",2,1,NA,NA,"order","Lepidoptera",0.5,1,117232
121710,140732,"beetle",5,1,NA,"Staphylinidae","family","Staphylinidae",1,1,113265
121711,140733,"ant",7,1,NA,"Lost, Formica","family","Formicidae",NA,NA,154193
121712,140733,"truebugs",5,1,NA,NA,"family","Miridae",0.9,1,104419
121713,140735,"grasshopper",6,1,NA,"Lost, Gryllidae","family","Gryllidae",NA,1,102281
121714,140735,"spider",2,1,NA,NA,"family","Linyphiidae",0.9,1,82743
121715,140736,"beetle",5,1,NA,"Mordellidae","family","Mordellidae",4.4,1,114383
121716,140736,"beetle",5,1,NA,"Chrysomelidae","family","Chrysomelidae",13.1,1,114509
121717,140736,"beetle",3,1,NA,"Melyridae?","order","Psocodea",1,1,998435
121718,140736,"grasshopper",6,1,NA,"Gryllidae","family","Gryllidae",6.6,1,102281
121719,140736,"other",4,1,NA,"Chrysopidae","family","Chrysopidae",3.2,1,115081
121720,140738,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",5,1,114383
121721,140739,"daddylonglegs",7,1,NA,"Lost","order","Opiliones",NA,0,82753
121722,140740,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",15.5,1,114666
121723,140740,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.7,1,114509
121724,140740,"spider",3,1,NA,NA,"family","Clubionidae",2.7,1,871518
121725,140740,"spider",3,1,NA,NA,"family","Araneidae",2.5,1,82737
121726,140741,"ant",6,1,NA,NA,"genus","Camponotus",4.5,1,154194
121727,140741,"beetle",3,1,NA,"Melyridae","order","Psocodea",1.1,1,998435
121728,140741,"leafhopper",2,1,NA,"Lost, nymph","suborder","Auchenorrhyncha",NA,0,109167
121729,140742,"other",2,1,NA,"Lost, Psocodea","order","Psocodea",NA,0,998435
121730,140742,"leafhopper",2,1,NA,"Lost","suborder","Auchenorrhyncha",NA,0,109167
121731,140743,"beetle",2,4,NA,"Chrysomelidae","family","Chrysomelidae",14.1,4,114509
121732,140743,"spider",2,1,NA,NA,"family","Theridiidae",0,1,82740
121733,140743,"spider",5,1,NA,"Arrow orbweaver w white abdomen and red cephalothorax","species","Verrucosa arenata",10,1,870185
121874,140875,"beetle",2,1,NA,NA,"species","Microtonus sericans",0.2,1,1
121875,140876,"ant",6,1,NA,"Formica","genus","Formica",3.9,1,154211
121876,140876,"truebugs",3,1,NA,"nymph","family","Miridae",0.2,1,104419
121887,140882,"ant",3,6,NA,"Crematogaster","genus","Crematogaster",2.9,6,574052
121888,140882,"ant",6,1,NA,"Formica","genus","Formica",4.9,1,154211
121889,140882,"beetle",6,1,NA,"Elateridae","family","Elateridae",11.2,1,113879
121890,140882,"spider",3,2,NA,NA,"family","Anyphaenidae",3.1,2,871515
121892,140882,"beetle",2,1,NA,NA,"subfamily","Scolytinae",1,1,678830
121893,140882,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
121894,140883,"beetle",2,1,NA,NA,"family","Bostrichidae",0.2,1,114476
121895,140883,"beetle",2,1,NA,NA,"subfamily","Scolytinae",1.2,1,678830
121896,140883,"spider",5,1,NA,"Anyphaenidae","family","Anyphaenidae",4.2,1,871515
121897,140884,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0.2,1,678830
121898,140884,"beetle",2,1,NA,NA,"family","Melandryidae",0,1,114452
121899,140884,"bee",4,1,NA,"Lost","order","Hymenoptera",NA,0,152741
121904,140888,"truebugs",12,1,NA,"nymph, Pentatomidae","family","Pentatomidae",118.6,1,108628
121906,140891,"ant",6,2,NA,"Formica","genus","Formica",12.5,2,154211
121907,140891,"bee",3,1,NA,NA,"order","Hymenoptera",0.6,1,152741
121908,140891,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",6.1,NA,114666
121909,140891,"grasshopper",6,1,NA,"Oecanthus","genus","Oecanthus",7.5,1,102363
121910,140891,"spider",2,2,NA,NA,"family","Anyphaenidae",1.5,2,871515
121918,140894,"ant",6,1,NA,"Formica","genus","Formica",5.8,1,154211
121919,140894,"bee",2,1,NA,NA,"order","Hymenoptera",0.1,1,152741
121923,140898,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0.6,1,678830
121924,140898,"beetle",3,1,NA,NA,"species","Microtonus sericans",1.7,1,1
121925,140898,"spider",2,1,NA,NA,"family","Thomisidae",0.6,1,871543
121954,140917,"grasshopper",10,1,NA,"Lost, Gryllidae","family","Gryllidae",NA,0,102281
121958,140921,"bee",5,1,NA,"winged adult","species","Brachyponera chinensis",1,1,11
121959,140921,"beetle",2,1,NA,NA,"family","Trogossitidae",0.3,1,678393
121960,140921,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
121962,140923,"leafhopper",12,1,NA,"Lost, Flatidae","family","Flatidae",NA,0,109182
121963,140923,"truebugs",14,1,NA,"nymph","family","Coreidae",37.4,1,108313
121965,140925,"ant",9,1,NA,NA,"genus","Camponotus",13.1,1,154194
121966,140925,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",3.2,1,114666
121978,140931,"truebugs",3,17,NA,"Corythucha","genus","Corythucha",13.5,17,104215
121979,140931,"truebugs",2,23,NA,"Corythucha, nymphs","genus","Corythucha",4.8,20,104215
221992,140940,NA,2,1,NA,NA,"family","Miridae",0.5,1,104419
121992,140940,"spider",3,1,NA,NA,"family","Thomisidae",4,1,871543
121993,140940,"truebugs",2,2,NA,NA,"genus","Corythucha",0.7,2,104215
121994,140940,"other",2,1,NA,"Psocodea","order","Psocodea",0.2,1,998435
121998,140943,"beetle",4,1,NA,"Curculionidae","family","Chrysomelidae",4.1,1,114509
121999,140943,"spider",2,1,NA,NA,"family","Thomisidae",0.3,1,871543
122002,140946,"bee",3,1,NA,"Lost","order","Hymenoptera",NA,0,152741
122014,140954,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",10.2,2,114509
122015,140954,"spider",2,1,NA,NA,"family","Anyphaenidae",1.1,1,871515
122016,140954,"truebugs",3,6,NA,"Corythucha","genus","Corythucha",3.8,6,104215
122020,140956,"bee",5,1,NA,NA,"species","Brachyponera chinensis",2.5,1,11
122021,140956,"spider",2,1,NA,NA,"family","Araneidae",0.5,1,82737
122022,140957,"beetle",4,1,NA,NA,"family","Curculionidae",6.2,1,114666
122023,140957,"spider",6,1,NA,"Anyphaenidae","family","Anyphaenidae",9.7,1,871515
122024,140959,"leafhopper",10,1,NA,"Flatidae","family","Flatidae",22.4,1,109182
122025,140959,"truebugs",5,1,NA,"Lost","suborder","Heteroptera",NA,0,103358
122202,141047,"beetle",2,1,NA,NA,"subfamily","Scolytinae",1.4,1,678830
122203,141047,"other",2,1,NA,"Lost, Collembola","order","Collembola",NA,0,99237
122205,141049,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",11.5,2,114509
122206,141049,"beetle",5,1,NA,"Mordellidae","family","Mordellidae",5.4,1,114383
122215,141053,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",5.7,1,114509
122216,141053,"daddylonglegs",7,1,NA,NA,"genus","Leiobunum",79.3,1,1012856
122217,141053,"truebugs",4,1,NA,NA,"family","Reduviidae",2,1,107202
122225,141059,"bee",4,1,NA,NA,"species","Brachyponera chinensis",2.7,1,11
122226,141059,"spider",2,1,NA,NA,"order","Araneae",NA,0,82732
122227,141059,"other",4,1,NA,"Collembola","order","Collembola",0.9,1,99237
122228,141059,"other",2,1,NA,"Psocodea","order","Psocodea",NA,0,998435
122245,141075,"ant",6,1,NA,NA,"genus","Paratrechina",4.3,1,154224
122246,141075,"beetle",4,1,NA,"Elateridae","family","Elateridae",1.8,1,113879
122247,141075,"beetle",2,1,NA,NA,"subfamily","Scolytinae",1.7,1,678830
122252,141082,"beetle",25,1,NA,"Elateridae","family","Elateridae",11.4,1,113879
122259,141087,"ant",7,1,NA,NA,"genus","Camponotus",5.7,1,154194
122260,141087,"beetle",4,2,NA,"Curculionidae","family","Curculionidae",11.6,2,114666
122261,141087,"spider",4,1,NA,NA,"family","Linyphiidae",4,1,82743
122263,141091,"ant",8,1,NA,"Formica","genus","Formica",10.9,1,154211
122264,141092,"spider",8,1,NA,"Leucauge venusta","genus","Leucauge",28.5,1,848656
122265,141092,"other",4,1,NA,"Psocodea","order","Psocodea",2.2,1,998435
122267,141094,"beetle",3,3,NA,"Chrysomelidae","family","Chrysomelidae",10.8,3,114509
122268,141094,"truebugs",2,1,NA,"Nymph","family","Miridae",0,1,104419
122269,141096,"daddylonglegs",5,1,NA,"Lost","order","Opiliones",NA,0,82753
122270,141096,"spider",2,1,NA,NA,"family","Araneidae",0.6,1,82737
122271,141096,"other",2,1,NA,"Collembola","order","Collembola",0,1,99237
122272,141097,"beetle",4,1,NA,"Ptilodactyla","genus","Ptilodactyla",3.5,1,114273
122273,141098,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",2.9,1,114509
122274,141098,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",8.8,1,114666
122275,141098,"leafhopper",5,1,NA,NA,"family","Cicadellidae",8.6,1,109171
122277,141101,"truebugs",5,2,NA,"nymphs","family","Pentatomidae",18.7,2,108628
122280,141103,"bee",4,1,NA,NA,"order","Hymenoptera",1.2,1,152741
122281,141103,"spider",3,1,NA,"Thomisidae","family","Thomisidae",6.9,1,871543
122287,141106,"daddylonglegs",5,1,NA,NA,"genus","Leiobunum",66.6,1,1012856
122288,141106,"beetle",4,1,NA,"Chrysomelidae, larva","subfamily","Cryptocephalinae",47.2,1,678807
122289,141107,"beetle",5,1,NA,"Mordellidae","family","Mordellidae",3.6,1,114383
122291,141109,"fly",2,1,NA,"Lost","order","Diptera",NA,0,118831
122293,141111,"ant",3,1,NA,NA,"genus","Tetramorium",0.3,1,154245
122294,141111,"ant",3,1,NA,NA,"genus","Dorymyrmex",0.2,1,573919
122295,141111,"leafhopper",4,1,NA,"Lost, Cicadellidae","family","Cicadellidae",NA,0,109171
122302,141114,"ant",5,1,NA,NA,"genus","Camponotus",3.6,1,154194
122303,141114,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",4.4,1,114666
122304,141114,"spider",10,1,NA,"Lost, Salticidae","family","Salticidae",NA,0,871537
122305,141114,"spider",4,1,NA,"Lost","order","Araneae",NA,0,82732
122901,141490,"other",2,1,NA,"Psocodea","order","Psocodea",0.2,1,998435
122903,141493,"truebugs",2,8,NA,"Corythucha, nymphs","genus","Corythucha",1.1,8,104215
122904,141493,"truebugs",3,2,NA,"Corythucha","genus","Corythucha",1,2,104215
122905,141493,"bee",2,2,NA,NA,"order","Hymenoptera",0.3,2,152741
122906,141493,"spider",2,1,NA,NA,"family","Thomisidae",0.5,1,871543
122907,141493,"spider",2,1,NA,NA,"family","Salticidae",0.5,1,871537
122908,141493,"beetle",2,1,NA,NA,"family","Nitidulidae",1.7,1,114290
122909,141496,"beetle",2,1,NA,NA,"family","Tenebrionidae",0.3,1,114419
122910,141496,"moths",4,1,NA,"Lost","order","Lepidoptera",NA,0,117232
122911,141497,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",8,2,114509
122912,141497,"truebugs",3,1,NA,"Corythucha","genus","Corythucha",0.6,1,104215
122913,141497,"other",2,4,NA,"Psocodea","order","Psocodea",2.6,4,998435
122917,141499,"grasshopper",5,1,NA,"Gryllidae","family","Gryllidae",6.8,1,102281
122920,141501,"spider",2,1,NA,NA,"family","Anyphaenidae",1.4,1,871515
122921,141502,"spider",4,1,NA,NA,"family","Anyphaenidae",2.4,1,871515
122923,141504,"grasshopper",5,1,NA,"Gryllidae","family","Gryllidae",NA,0,102281
122924,141505,"bee",4,1,NA,"winged adult","species","Brachyponera chinensis",1.4,1,11
122927,141508,"truebugs",3,23,NA,"Corythucha","genus","Corythucha",15.9,23,104215
122928,141508,"truebugs",2,13,NA,"Corythucha, nymphs","genus","Corythucha",3.3,12,104215
122929,141511,"ant",2,3,NA,NA,"genus","Tetramorium",0.4,4,154245
122930,141511,"other",2,1,NA,"Psocodea","order","Psocodea",0.2,1,998435
122931,141511,"spider",2,1,NA,NA,"family","Thomisidae",0.8,1,871543
122933,141513,"ant",7,1,NA,"Formica","genus","Formica",6.8,1,154211
122937,141517,"spider",2,1,NA,"Salticidae","family","Salticidae",0.2,1,871537
122943,141521,"beetle",3,4,NA,"Chrysomelidae","family","Chrysomelidae",17.4,4,114509
122944,141521,"spider",2,1,NA,NA,"family","Anyphaenidae",0.4,1,871515
122946,141523,"bee",4,1,NA,"Lost","order","Hymenoptera",NA,0,152741
122947,141523,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",11.8,2,114509
122948,141523,"spider",2,1,NA,NA,"family","Anyphaenidae",0.9,1,871515
122952,141525,"beetle",2,3,NA,"Coccinellidae","family","Coccinellidae",3.8,3,114329
122953,141525,"beetle",2,1,NA,NA,"family","Bostrichidae",0.3,1,114476
122956,141527,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",6,1,114509
123389,141835,"beetle",2,1,NA,"Lost","order","Coleoptera",NA,0,109216
123390,141838,"spider",2,1,NA,"Lost","order","Araneae",NA,0,82732
123391,141839,"bee",4,1,NA,"lost, winged adult","species","Brachyponera chinensis",NA,0,11
123392,141843,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",12.5,2,114509
123393,141843,"spider",3,1,NA,"Salticidae","family","Salticidae",1.8,1,871537
123394,141844,"spider",3,1,NA,"Anyphaenidae","family","Anyphaenidae",1.7,1,871515
123395,141845,"beetle",3,7,NA,"Chrysomelidae","family","Chrysomelidae",35.4,7,114509
123396,141845,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",7.4,1,114666
123397,141845,"spider",3,1,NA,"Anyphaenidae","family","Anyphaenidae",0.7,1,871515
123398,141845,"fly",2,1,NA,NA,"order","Diptera",0.1,1,118831
123399,141848,"beetle",3,1,NA,NA,"family","Zopheridae",0.7,1,678369
123400,141848,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",6.3,2,114509
123401,141848,"spider",3,2,NA,"Anyphaenidae","family","Anyphaenidae",2.4,2,871515
123402,141849,"spider",3,1,NA,"Anyphaenidae","family","Anyphaenidae",1.3,1,871515
123403,141849,"spider",4,1,NA,NA,"family","Anyphaenidae",2.4,1,871515
123404,141849,"spider",5,1,NA,"Lost","order","Araneae",NA,0,82732
123405,141850,"spider",3,1,NA,"Anyphaenidae","family","Anyphaenidae",1.8,1,871515
123406,141852,"beetle",3,3,NA,"Chrysomelidae","family","Chrysomelidae",13.9,3,114509
123407,141852,"leafhopper",2,1,NA,"Lost","suborder","Auchenorrhyncha",NA,0,109167
123408,141854,"beetle",3,3,NA,"Chrysomelidae","family","Chrysomelidae",11.6,3,114509
123409,141854,"ant",4,1,NA,"Lost","family","Formicidae",NA,0,154193
123410,141854,"spider",2,1,NA,NA,"species","Zora pumila",0.4,1,893222
123415,141857,"fly",3,1,NA,"Lost, Chironomidae","family","Chironomidae",NA,0,127917
123416,141859,"beetle",4,1,NA,NA,"species","Microtonus sericans",2.2,1,1
123417,141860,"beetle",3,1,NA,NA,"family","Curculionidae",0.6,1,114666
123418,141860,"bee",3,1,NA,NA,"order","Hymenoptera",0.4,1,152741
123419,141860,"beetle",2,1,NA,NA,"family","Melandryidae",0.7,1,114452
123420,141860,"spider",2,1,NA,NA,"family","Thomisidae",0.6,1,871543
123421,141861,"bee",2,1,NA,"Lost","order","Hymenoptera",NA,0,152741
123962,142274,"spider",3,1,NA,NA,"family","Anyphaenidae",0.7,1,871515
123964,142277,"spider",2,1,NA,"Thomisidae, vibrant yellow-green","family","Thomisidae",4.4,1,871543
123965,142279,"caterpillar",13,1,"123965.jpeg",NA,"order","Lepidoptera",15.1,1,117232
123966,142279,"leafhopper",3,1,NA,"Lost","suborder","Auchenorrhyncha",NA,0,109167
123967,142281,"ant",3,1,NA,"Crematogaster","genus","Crematogaster",0.7,1,574052
123968,142281,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",7.4,1,114666
123972,142284,"truebugs",3,1,NA,NA,"suborder","Heteroptera",0.6,1,103358
123973,142284,"other",2,1,NA,"Lost, Collembola","order","Collembola",NA,0,99237
123980,142290,"aphid",2,1,NA,"Aphididae","family","Aphididae",0.1,1,109191
123981,142290,"spider",3,1,NA,"Anyphaenidae","family","Anyphaenidae",1,1,871515
123982,142290,"spider",3,1,NA,"Thomisidae","family","Thomisidae",3.9,1,871543
123983,142291,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.2,1,114509
123988,142293,"spider",3,1,NA,"Lost, Anyphaenidae","family","Anyphaenidae",NA,0,871515
123990,142295,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.5,1,114509
124003,142303,"ant",5,1,NA,NA,"family","Alydidae",1.9,1,108249
124004,142303,"ant",3,1,NA,"Crematogaster","genus","Crematogaster",0.6,1,574052
124008,142305,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",9.9,1,114666
124009,142305,"spider",3,1,NA,"Anyphaenidae","family","Anyphaenidae",0.9,1,871515
124010,142305,"spider",4,1,NA,NA,"family","Anyphaenidae",2,1,871515
124013,142307,"other",2,1,NA,"Collembola","order","Collembola",0.1,1,99237
124016,142310,"moths",4,1,NA,"Lost","order","Lepidoptera",NA,0,117232
124017,142310,"other",2,1,NA,"Psocodea","order","Psocodea",0.5,1,998435
124020,142312,"beetle",6,1,NA,"Elateridae","family","Elateridae",10.8,1,113879
124021,142312,"spider",2,1,NA,NA,"family","Linyphiidae",0.8,1,82743
124022,142314,"spider",3,1,NA,NA,"family","Anyphaenidae",1.6,1,871515
124023,142316,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",5.3,1,114509
124025,142319,"ant",5,1,NA,NA,"genus","Camponotus",3.5,1,154194
124034,142322,"beetle",5,1,NA,"Elateridae","family","Elateridae",4.7,1,113879
124035,142322,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",9.1,2,114509
124036,142324,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",1.2,1,114383
124037,142324,"grasshopper",11,1,NA,"Gryllidae","family","Gryllidae",42,1,102281
124223,142462,"leafhopper",5,1,NA,"Lost","suborder","Auchenorrhyncha",NA,0,109167
124224,142462,"other",2,3,NA,"Collembola","order","Collembola",0.2,2,99237
124226,142463,"spider",4,1,NA,NA,"family","Anyphaenidae",3.1,1,871515
124238,142468,"beetle",3,4,NA,"Chrysomelidae","family","Chrysomelidae",19.6,4,114509
124239,142468,"moths",3,1,NA,"Lost","order","Lepidoptera",NA,0,117232
124242,142473,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.8,1,114509
124243,142473,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",7.3,1,114666
124244,142473,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",13.4,1,114666
124245,142473,"spider",3,2,NA,NA,"family","Anyphaenidae",4.9,2,871515
124250,142476,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.9,1,114509
124251,142476,"fly",3,1,NA,NA,"order","Diptera",0.8,1,118831
124264,142483,"bee",4,1,NA,"Lost","order","Hymenoptera",NA,0,152741
124273,142489,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",6.2,1,114509
124276,142494,"other",10,1,NA,"Ephemeroptera","order","Ephemeroptera",9.5,1,100502
124282,142502,"caterpillar",10,1,"124282.jpeg",NA,"family","Hesperiidae",11.5,1,117278
124283,142502,"beetle",3,3,NA,"Chrysomelidae","family","Chrysomelidae",10.7,3,114509
124284,142502,"unidentified",5,1,NA,"Lost, Insecta","class","Insecta",NA,0,99208
124287,142504,"bee",4,1,NA,"winged adult","species","Brachyponera chinensis",1.7,1,11
124288,142504,"beetle",3,4,NA,"Chrysomelidae","family","Chrysomelidae",17.2,4,114509
124292,142508,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.2,1,114509
124293,142508,"spider",2,1,NA,NA,"family","Araneidae",0.7,1,82737
124296,142516,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",5.4,1,114509
124297,142516,"other",4,1,NA,"Ephemeroptera","order","Ephemeroptera",0.5,1,100502
124301,142520,"beetle",5,3,NA,"Curculionidae","family","Curculionidae",29.2,3,114666
124302,142520,"leafhopper",5,1,NA,NA,"family","Cicadellidae",6.1,1,109171
124303,142520,"truebugs",5,1,NA,NA,"family","Miridae",1.8,1,104419
124310,142524,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",9.3,2,114509
124320,142530,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",8.6,2,114509
124321,142530,"beetle",5,1,NA,"Mordellidae","family","Mordellidae",3,1,114383
124322,142530,"leafhopper",4,1,NA,"Lost","suborder","Auchenorrhyncha",NA,0,109167
